"","Accumbens","Amygdala","Caudate","Cerebelum.GM","Cerebelum.WM","Cerebelum","Cerebrum.GM","Cerebrum.WM","Cerebrum","Globus.Pallidus","Hippocampus","Lateral.ventricles","Putamen","Thalamus"
"t",5.34071148810006,2.78488259211967,-4.50457530977853,5.94541929777771,-3.33017892603681,6.93824687197589,-1.30575335512677,-1.3096008983009,-2.29132137456982,5.3964247233579,-7.30765468953192,5.76202566531676,-3.08975650058163,-1.49339891331072
"pvalue",5.71645216955441e-06,0.00858293028343633,7.09250455072462e-05,9.11097863541421e-07,0.00205441472938847,4.59059406469872e-08,0.200154231236034,0.198862643788942,0.0280785478251028,4.8269962386257e-06,1.5380874828271e-08,1.58982169420098e-06,0.00391188851970882,0.144293760646459
"mean_diff",0.0312758333333333,0.0261702777777778,-0.0652722222222223,3.36146388888889,-1.84671111111111,1.51476666666667,-0.86503055555556,-0.955480555555547,-1.820525,0.0887127777777778,-0.199483333333333,0.882641666666667,-0.0648472222222222,-0.0424694444444445
"lower_bound",0.0193872830242389,0.00709281700743251,-0.0946889034219349,2.21366687919585,-2.97248331468346,1.07155098463753,-2.20992879542388,-2.4366406965107,-3.43350791767205,0.0553394755015045,-0.254900934979717,0.571664598985454,-0.107454741595857,-0.100201879567166
"upper_bound",0.0431643836424278,0.045247738548123,-0.0358555410225097,4.50926089858193,-0.720938907538759,1.95798234869581,0.479867684312761,0.525679585399609,-0.207542082327955,0.122086080054051,-0.14406573168695,1.19361873434788,-0.0222397028485877,0.0152629906782772
"effsize",0.551518592977374,0.266940069096136,-0.151001992517385,0.561393733758092,-0.259746826843566,0.212235342666323,-0.033965292146504,-0.0275754456333177,-0.0388999502191649,0.494443310921021,-0.504105810847362,0.423457617675328,-0.140399755876047,-0.0936250503707423
"eff_low",0.330451597669056,0.0723909710754017,-0.218239378257236,0.358774251772641,-0.417910766142245,0.150543943734662,-0.0858596054720587,-0.0695790410166828,-0.0727724788105738,0.300857715258304,-0.650168000997369,0.27045451090277,-0.231473287887671,-0.21893519146494
"eff_up",0.772585588285692,0.461489167116871,-0.0837646067775339,0.764013215743543,-0.101582887544886,0.273926741597985,0.0179290211790507,0.0144281497500475,-0.005027421627756,0.688028906583739,-0.358043620697354,0.576460724447885,-0.0493262238644242,0.0316850907234557
"pwr",0.895637283698629,0.343982860223328,0.142622531029167,0.905682934579813,0.328714826196303,0.236039621337001,0.0545149447247371,0.0529732452366092,0.0559270478938865,0.822363215858824,0.836637410855622,0.695180438570479,0.129761515878348,0.0848548610625656
